Country Name,Country Code,Jahr,GDP,GDP_per_Capita,Inflation,Population,Unemployment
United States,USA,2009,14478064934000.0,47194.9433547336,-0.355546266299747,306771529.0,9.254
Argentina,ARG,2010,423627422092.49,10260.1313108254,,41288694.0,7.714
Australia,AUS,2010,1152566632022.13,52313.8939041213,2.91834002677376,22031750.0,5.214
Brazil,BRA,2010,2208838108484.35,11403.2840038694,5.03872690108075,193701929.0,8.42
Canada,CAN,2010,1617343367486.26,47560.6666009406,1.77687154092627,34005902.0,8.178
China,CHN,2010,6192564874453.29,4629.24551710077,3.17532475269199,1337705000.0,4.53
France,FRA,2010,2646230027988.34,40694.8211697025,1.53112270420926,65026211.0,9.279
Germany,DEU,2010,3467093769666.67,42396.9665976293,1.1038103778926,81776930.0,7.043
India,IND,2010,1675615519484.96,1347.51939071367,11.9893899204244,1243481564.0,7.631
Indonesia,IDN,2010,755094157621.936,3065.68348377765,5.13420639015885,246305322.0,5.614
Italy,ITA,2010,2144936254535.0,35856.8625485539,1.52551602118248,59819407.0,8.363
Japan,JPN,2010,5759071769013.11,44968.1562349739,-0.728243207517779,128070000.0,5.102
"Korea, Rep.",KOR,2010,1192830015737.68,24071.2620526362,2.93928652655686,49554112.0,3.324
Mexico,MEX,2010,1105424238731.09,9728.80078377082,4.15672722680174,113623895.0,5.303
Russian Federation,RUS,2010,1524916715223.95,10674.990234375,6.84939230255025,142849468.0,7.407
Saudi Arabia,SAU,2010,528207466666.667,22028.3901426586,5.33941733020903,23978487.0,5.55
South Africa,ZAF,2010,417363822801.713,7973.47195771517,4.06749555950263,52344051.0,24.683
Turkiye,TUR,2010,782545664268.333,10698.9699409757,8.56644420552976,73142150.0,11.879
United Kingdom,GBR,2010,2496740681057.14,39778.3220528565,2.49265472467065,62766365.0,7.973
United States,USA,2010,15048964444000.0,48642.6100179312,1.6400434423899,309378227.0,9.633
Argentina,ARG,2011,530158122010.442,12704.2831819684,,41730660.0,7.18
Australia,AUS,2011,1402939868653.4,62799.3895017032,3.3038501560874,22340024.0,5.083
Brazil,BRA,2011,2616156606579.21,13396.6263158041,6.6364496221309,195284734.0,7.578
Canada,CAN,2011,1793326630174.52,52223.8588398531,2.91213508872351,34339221.0,7.637
China,CHN,2011,7671757207851.29,5703.76027973346,5.55389892257493,1345035000.0,4.55
France,FRA,2011,2870408553990.28,43929.7840873812,2.11159795174994,65340830.0,9.228
Germany,DEU,2011,3823575803793.78,47630.9761883572,2.07517283735874,80274983.0,5.967
India,IND,2011,1823051829894.55,1445.46127486037,8.91179336483371,1261224954.0,7.609
Indonesia,IDN,2011,892969104563.171,3579.46442466152,5.35604849112582,249470032.0,5.153
Italy,ITA,2011,2306974020278.21,38432.3742820019,2.78063272879323,60026841.0,8.359
Japan,JPN,2011,6233147172341.35,48760.0789494211,-0.27245561610124,127833000.0,4.55
"Korea, Rep.",KOR,2011,1307103477219.1,26175.2398553363,4.0259650043609,49936638.0,2.992
Mexico,MEX,2011,1229013703416.76,10664.4944032313,3.40737824605742,115243504.0,5.175
Russian Federation,RUS,2011,2045922753398.04,14305.33203125,8.4404648593257,143018195.0,6.571
Saudi Arabia,SAU,2011,680660800000.0,27126.7498747702,5.82621637394042,25091867.0,5.77
South Africa,ZAF,2011,458199494830.834,8646.05571071635,5.0008533879502,52995205.0,24.639
Turkiye,TUR,2011,844192507380.795,11373.6355760885,6.471879671151,74223629.0,9.789
United Kingdom,GBR,2011,2675590034128.66,42295.9273835322,3.8561124468282,63258810.0,8.195
United States,USA,2011,15599728123000.0,50024.868799398,3.156841568622,311839461.0,8.949
Argentina,ARG,2012,545982375701.128,12949.717486654,,42161721.0,7.217
Australia,AUS,2012,1552728401401.58,68301.4402512587,1.76278015613196,22733465.0,5.225
Brazil,BRA,2012,2465228293706.86,12521.7238454434,5.40349914036997,196876111.0,7.251
Canada,CAN,2012,1828366481521.6,52670.3447335415,1.51567823124517,34713395.0,7.392
China,CHN,2012,8673664713189.24,6405.0574241349,2.61952432645541,1354190000.0,4.58
France,FRA,2012,2683007095787.23,40863.5814412333,1.9541953161351,65657659.0,9.841
Germany,DEU,2012,3596483233406.25,44718.0159214069,2.00848884782956,80425823.0,5.372
India,IND,2012,1827637590410.41,1429.32199520032,9.47899691419801,1278674502.0,7.645
Indonesia,IDN,2012,917869913332.649,3632.27254030331,4.2795142691943,252698525.0,4.468
Italy,ITA,2012,2097929495121.68,34854.3949441965,3.04136333226775,60191247.0,10.655
Japan,JPN,2012,6272362996105.03,49145.2804308193,-0.0440645104432602,127629000.0,4.358
"Korea, Rep.",KOR,2012,1335343586437.67,26600.5477433903,2.18707104433314,50199853.0,2.812
Mexico,MEX,2012,1255110424817.79,10744.1335242686,4.11150981070289,116818208.0,4.892
Russian Federation,RUS,2012,2208293553878.42,15401.8515625,5.07474300799149,143378447.0,5.484
Saudi Arabia,SAU,2012,751921333333.333,28733.4375513452,2.86627029905053,26168861.0,5.622
South Africa,ZAF,2012,434400545085.811,8076.97678479741,5.73797139141739,53782567.0,24.727
Turkiye,TUR,2012,885327622479.052,11776.7593362033,8.89156996512163,75175827.0,9.21
United Kingdom,GBR,2012,2719715961539.83,42688.3263728372,2.5732347965453,63711000.0,8.279
United States,USA,2012,16253972230000.0,51708.4011556577,2.06933726526067,314339099.0,8.069
Argentina,ARG,2013,552025140252.246,12963.675773326,,42582455.0,7.1
Australia,AUS,2013,1583737461925.39,68476.6788496118,2.4498886414254,23128129.0,5.663
Brazil,BRA,2013,2472819362043.74,12458.8903396625,6.20431066640101,198478299.0,7.071
Canada,CAN,2013,1846597421834.98,52638.1187235237,0.938291897815317,35080992.0,7.143
China,CHN,2013,9743124247267.24,7147.03518622344,2.62105001748115,1363240000.0,4.6
France,FRA,2013,2816077607875.26,42669.1795111893,0.863715497861805,65997932.0,9.913
Germany,DEU,2013,3807023797050.99,47206.8353514242,1.50472330251876,80645605.0,5.316
India,IND,2013,1856721507621.58,1432.84397512195,10.0178784746102,1295829511.0,7.678
Indonesia,IDN,2013,912524136718.018,3566.60284506078,6.41249457900391,255852467.0,4.336
Italy,ITA,2013,2153225581941.46,35701.6746002376,1.21999342274306,60311613.0,12.149
Japan,JPN,2013,5212328181166.18,40898.6478964744,0.335037912184741,127445000.0,4.038
"Korea, Rep.",KOR,2013,1434669686501.84,28449.3591104972,1.30134754547413,50428893.0,3.067
Mexico,MEX,2013,1327436290282.67,11216.8008505428,3.80639069747204,118343573.0,4.921
Russian Federation,RUS,2013,2292470078346.22,15941.4482421875,6.75466833903486,143805638.0,5.513
Saudi Arabia,SAU,2013,769755733333.333,27865.465604962,3.51104209799857,27624004.0,5.6
South Africa,ZAF,2013,400886013595.573,7331.65467384919,5.78016910069176,54678791.0,24.561
Turkiye,TUR,2013,962167643588.925,12635.5570016068,7.49309030547693,76147624.0,9.713
United Kingdom,GBR,2013,2796908333283.39,43606.9837896348,2.29166666666659,64139000.0,7.752
United States,USA,2013,16843190993000.0,53179.0127634561,1.46483265562717,316726282.0,7.375
Argentina,ARG,2014,526319673731.638,12233.1444119186,,43024071.0,7.268
Australia,AUS,2014,1474677007565.64,62817.2061751737,2.48792270531404,23475686.0,6.078
Brazil,BRA,2014,2456043766032.38,12274.9941630213,6.32904015516139,200085127.0,6.755
Canada,CAN,2014,1805749878439.94,50960.8431174661,1.90663590717861,35434066.0,7.023
China,CHN,2014,10674533168257.4,7781.06597484974,1.92164162788521,1371860000.0,4.63
France,FRA,2014,2861236112552.42,43148.0459288416,0.50775882293799,66312067.0,10.273
Germany,DEU,2014,3964870735760.77,48959.5991203133,0.906794000434246,80982500.0,4.979
India,IND,2014,2039126479154.52,1553.88396075118,6.66565671867899,1312277191.0,7.656
Indonesia,IDN,2014,890814755533.537,3441.06808464008,6.39492882396559,258877399.0,4.049
Italy,ITA,2014,2173255507985.84,36028.3494022349,0.241047429826756,60320707.0,12.683
Japan,JPN,2014,4896994405353.29,38475.3952461838,2.75922671353253,127276000.0,3.589
"Korea, Rep.",KOR,2014,1556252422020.44,30667.0912467447,1.27477446401322,50746659.0,3.082
Mexico,MEX,2014,1364507717614.13,11391.3773497683,4.01861608078679,119784261.0,4.819
Russian Federation,RUS,2014,2059241589895.01,14055.47265625,7.82016970013845,144237223.0,5.212
Saudi Arabia,SAU,2014,787153066666.667,27805.4850319422,2.24185348779063,28309273.0,5.877
South Africa,ZAF,2014,381198869776.106,6856.73137092522,6.13282953059149,55594838.0,24.89
Turkiye,TUR,2014,942343431928.654,12209.3862327674,8.85457271364324,77181884.0,9.901
United Kingdom,GBR,2014,3085362169410.29,47746.2421759562,1.45112016293279,64620000.0,6.398
United States,USA,2014,17550680174000.0,54973.4207515712,1.62222297740817,319257560.0,6.168
Argentina,ARG,2015,594749285413.212,13679.6264980954,,43477012.0,7.577
Australia,AUS,2015,1356805839935.9,56970.3613028094,1.50836672165921,23815995.0,6.055
Brazil,BRA,2015,1802211999456.42,8936.1955889444,9.02990102416136,201675532.0,8.538
Canada,CAN,2015,1556508816217.14,43594.1941045394,1.12524136094277,35704498.0,6.945
China,CHN,2015,11280814787468.9,8175.33285077393,1.43702380935655,1379860000.0,4.65
France,FRA,2015,2442483452642.5,36702.4323733379,0.0375143805125182,66548272.0,10.354
Germany,DEU,2015,3425099578746.09,41929.7549110722,0.514426137125456,81686611.0,4.612
India,IND,2015,2103588360044.94,1583.99815907985,4.90697344127256,1328024498.0,7.629
Indonesia,IDN,2015,860854232686.214,3288.22269725538,6.36312061196646,261799249.0,4.514
Italy,ITA,2015,1845428048839.1,30639.8829751432,0.0387903996579733,60229605.0,11.896
Japan,JPN,2015,4444930651964.18,34960.6393843385,0.795279630579839,127141000.0,3.385
"Korea, Rep.",KOR,2015,1539212301135.55,30171.7906545222,0.70633177245575,51014947.0,3.546
Mexico,MEX,2015,1213294467716.88,10021.2386118827,2.72064064964023,121072306.0,4.311
Russian Federation,RUS,2015,1363482182197.71,9277.7138671875,15.5343959935701,144640716.0,5.615
Saudi Arabia,SAU,2015,693414400000.0,23256.1549553531,1.22269318552337,29816382.0,5.6
South Africa,ZAF,2015,346709790458.563,6112.27382485974,4.51869094892506,56723537.0,25.149
Turkiye,TUR,2015,865460050683.656,11064.6494504662,7.67085364845877,78218479.0,10.304
United Kingdom,GBR,2015,2945579890258.46,45255.3449216209,0.36804684232536,65088000.0,5.552
United States,USA,2015,18206020741000.0,56572.9188996063,0.118627135552451,321815121.0,5.28
Argentina,ARG,2016,557532320662.955,12699.9623137756,,43900313.0,8.088
Australia,AUS,2016,1211588128417.61,50084.4440606385,1.27699094497324,24190907.0,5.711
Brazil,BRA,2016,1795693265999.04,8836.28546025694,8.73914352329393,203218114.0,11.58
Canada,CAN,2016,1527994741907.43,42314.0615817218,1.42875954701085,36110803.0,7.038
China,CHN,2016,11456024084962.0,8254.86859320357,2.00000182191943,1387790000.0,4.56
France,FRA,2016,2470407619777.13,37024.2157133669,0.18333486112386,66724104.0,10.057
Germany,DEU,2016,3536787895179.0,42948.9381932694,0.491747008445174,82348669.0,4.104
India,IND,2016,2294796885663.16,1707.50892912243,4.94821634062141,1343944296.0,7.611
Indonesia,IDN,2016,931877364037.698,3521.46943457574,3.52580452815451,264627418.0,4.301
Italy,ITA,2016,1887111188176.93,31391.5692898108,-0.09401665691575,60115223.0,11.688
Japan,JPN,2016,5003677627544.24,39375.4731620781,-0.127258844489754,127076000.0,3.132
"Korea, Rep.",KOR,2016,1579150518945.44,30832.0628072516,0.971685739912168,51217803.0,3.65
Mexico,MEX,2016,1112233497452.7,9097.92397674769,2.8217078474766,122251351.0,3.853
Russian Federation,RUS,2016,1276786350881.14,8663.158203125,7.04243725413707,145015460.0,5.591
Saudi Arabia,SAU,2016,689279466666.667,22267.7217050387,2.05347076823965,30954198.0,5.6
South Africa,ZAF,2016,323585509674.481,5651.20585165749,6.60290842394872,57259551.0,26.536
Turkiye,TUR,2016,870818016909.84,10984.3643169061,7.7751341532833,79277962.0,10.899
United Kingdom,GBR,2016,2706807606538.73,41257.9085545556,1.0084173681141,65607000.0,4.909
United States,USA,2016,18695110842000.0,57638.1018367192,1.26158320570536,324353340.0,4.869
Argentina,ARG,2017,643628393281.364,14532.5009308511,,44288894.0,8.347
Australia,AUS,2017,1330890554614.09,54117.547718609,1.94864740944527,24592588.0,5.592
Brazil,BRA,2017,2063514688805.78,10080.5078722821,3.44637335032669,204703445.0,12.792
Canada,CAN,2017,1649265644244.09,45129.628116623,1.59688412852977,36545075.0,6.426
China,CHN,2017,12537559062282.9,8979.67652709856,1.59313600071436,1396215000.0,4.47
France,FRA,2017,2588868323334.71,38687.1626407164,1.03228275064662,66918020.0,9.409
Germany,DEU,2017,3765351626105.89,45553.9341495339,1.50949485109628,82657002.0,3.781
India,IND,2017,2651474262755.45,1950.10468280866,3.32817337461298,1359657400.0,7.626
Indonesia,IDN,2017,1015618744159.73,3798.88326174526,3.80879857691949,267346658.0,3.783
Italy,ITA,2017,1970720904584.71,32844.115660604,1.22653316645812,60002252.0,11.211
Japan,JPN,2017,4930837369151.42,38834.0529341227,0.484199796126385,126972000.0,2.822
"Korea, Rep.",KOR,2017,1710196756713.17,33296.9845439195,1.94433230786366,51361911.0,3.653
Mexico,MEX,2017,1190721475906.0,9649.27816772402,6.04145724018986,123400057.0,3.419
Russian Federation,RUS,2017,1574199360089.0,10658.9130859375,3.68333072334495,145293260.0,5.238
Saudi Arabia,SAU,2017,741266133333.333,23929.2907135982,-0.834845735027246,30977355.0,5.89
South Africa,ZAF,2017,381448814653.456,6618.33508255701,5.18618655524149,57635162.0,27.035
Turkiye,TUR,2017,863874522365.276,10756.3877677883,11.1443110840765,80312698.0,10.919
United Kingdom,GBR,2017,2699118387873.1,40916.8115070354,2.55775577557747,65966000.0,4.501
United States,USA,2017,19477336549000.0,59635.0984397965,2.13011000365961,326608609.0,4.355
Argentina,ARG,2018,524819892360.176,11752.7998922979,34.2772237131003,44654882.0,9.22
Australia,AUS,2018,1433144978761.67,57410.1737346009,1.91140094445691,24963258.0,5.345
Brazil,BRA,2018,1916933708352.71,9300.66072904004,3.66485028376729,206107261.0,12.329
Canada,CAN,2018,1725329192783.02,46539.1761570405,2.26822567248103,37072620.0,5.837
China,CHN,2018,14147765772963.8,10085.6638148819,2.07479039965576,1402760000.0,4.31
France,FRA,2018,2781576320884.39,41418.1766484844,1.85081508315502,67158348.0,9.018
Germany,DEU,2018,4055433215301.96,48916.1686612154,1.73216879766942,82905782.0,3.384
India,IND,2018,2702929641648.74,1966.25455171679,3.9388264669163,1374659064.0,7.652
Indonesia,IDN,2018,1042271532988.63,3860.95353090726,3.19834755924996,269951846.0,4.387
Italy,ITA,2018,2099435266458.67,34904.1081923834,1.13748763600391,60148658.0,10.538
Japan,JPN,2018,5040880939324.86,39751.1330982711,0.989094598021848,126811000.0,2.467
"Korea, Rep.",KOR,2018,1824251454306.83,35363.9508228687,1.47583935002645,51585058.0,3.824
Mexico,MEX,2018,1256300182879.73,10084.7937562021,4.89935015356551,124573711.0,3.275
Russian Federation,RUS,2018,1657328773461.31,11211.8876953125,2.87831382614981,145398106.0,4.871
Saudi Arabia,SAU,2018,886564800000.0,29360.0658968566,2.46594308994843,30196281.0,6.029
South Africa,ZAF,2018,405260723892.517,6914.1780318076,4.50987264867388,58613001.0,26.906
Turkiye,TUR,2018,788356985773.667,9684.11819884721,16.3324638988928,81407204.0,10.956
United Kingdom,GBR,2018,2897028009916.05,43702.9976303165,2.29283990345938,66289000.0,4.145
United States,USA,2018,20533057312000.0,62499.8744390068,2.44258329692817,328529577.0,3.896
Argentina,ARG,2019,447754683615.225,9955.97478680428,53.5483043492339,44973465.0,9.843
Australia,AUS,2019,1398349602956.35,55194.7585097428,1.61076787290379,25334826.0,5.143
Brazil,BRA,2019,1873288158838.63,9029.83304401079,3.73297621216894,207455459.0,11.936
Canada,CAN,2019,1743725183672.52,46352.8693445211,1.94926902411593,37618495.0,5.69
China,CHN,2019,14560167101283.4,10342.9009524335,2.89923416358227,1407745000.0,4.56
France,FRA,2019,2722793515171.76,40408.2848574751,1.10825492288294,67382061.0,8.415
Germany,DEU,2019,3959894794039.21,47656.199739747,1.44565976888253,83092962.0,3.163
India,IND,2019,2835606256558.19,2041.42863698585,3.72950573539129,1389030312.0,6.51
Indonesia,IDN,2019,1119099871350.2,4106.94856160358,3.03058460941661,272489381.0,3.59
Italy,ITA,2019,2019606796583.53,33812.788724868,0.611246943765304,59729081.0,9.884
Japan,JPN,2019,5117993853016.51,40415.9567649547,0.46877615938395,126633000.0,2.351
"Korea, Rep.",KOR,2019,1751045752054.63,33826.9443301597,0.383000303608136,51764822.0,3.746
Mexico,MEX,2019,1304106203902.45,10369.5553585271,3.63596142127046,125762982.0,3.477
Russian Federation,RUS,2019,1693115002708.32,11447.701171875,4.47202631837903,145453291.0,4.513
Saudi Arabia,SAU,2019,888890133333.333,29566.7933827436,-1.1929864453332,30063799.0,5.636
South Africa,ZAF,2019,389330032224.269,6533.71121032856,4.10285075461156,59587885.0,28.468
Turkiye,TUR,2019,775853144222.613,9395.23378001368,15.1768215720022,82579440.0,13.73
United Kingdom,GBR,2019,2875710080015.3,43158.7411267323,1.73810460086513,66631000.0,3.657
United States,USA,2019,21380976119000.0,64746.4506778863,1.81221007526021,330226227.0,3.669
Argentina,ARG,2020,385740508436.965,8535.59938004389,42.0150947376509,45191965.0,11.461
Australia,AUS,2020,1333336461648.09,51983.4523666382,0.846905537459305,25649248.0,6.394
Brazil,BRA,2020,1476107292151.95,7074.19407495707,3.21176803803376,208660842.0,13.697
Canada,CAN,2020,1655684730000.19,43537.839298904,0.716999632307827,38028638.0,9.657
China,CHN,2020,14996414166715.1,10627.4637989619,2.41942189457782,1411100000.0,5.0
France,FRA,2020,2647926055110.05,39169.8606000707,0.476498852725066,67601110.0,8.009
Germany,DEU,2020,3941398957073.94,47394.8734504469,0.144877925813982,83160871.0,3.881
India,IND,2020,2674851578587.27,1907.04251637669,6.62343677628535,1402617695.0,7.859
Indonesia,IDN,2020,1059054842698.48,3853.70288774146,1.91983527270793,274814866.0,4.255
Italy,ITA,2020,1907481094079.23,32091.4866621366,-0.13770757391651,59438851.0,9.192
Japan,JPN,2020,5054068005376.28,40028.7341726762,-0.024995834027731,126261000.0,2.809
"Korea, Rep.",KOR,2020,1744070276373.34,33645.7719545073,0.537288023411737,51836239.0,3.931
Mexico,MEX,2020,1121064767308.42,8841.27075039868,3.39683415570006,126799054.0,4.44
Russian Federation,RUS,2020,1493075894362.14,10108.3271484375,3.38219796948068,145245148.0,5.62
Saudi Arabia,SAU,2020,767951200000.0,24338.8307301067,3.37234961012303,31552510.0,7.66
South Africa,ZAF,2020,337974655408.055,5580.60383075189,3.23238831615113,60562381.0,29.217
Turkiye,TUR,2020,733628247119.077,8798.11791709313,12.2789574462574,83384680.0,13.148
United Kingdom,GBR,2020,2724001478304.59,40812.6794663879,0.989486703772491,66744000.0,4.472
United States,USA,2020,21060473613000.0,63515.9491807833,1.23358439630629,331577720.0,8.055
Argentina,ARG,2021,486564085480.036,10738.0179223384,48.4093786255199,45312281.0,8.736
Australia,AUS,2021,1560617493202.69,60758.9044397144,2.86391042204994,25685412.0,5.022
Brazil,BRA,2021,1670647464062.96,7972.53696080695,8.30165975585673,209550294.0,13.158
Canada,CAN,2021,2022378748423.23,52886.6616372703,3.39519318527528,38239864.0,7.527
China,CHN,2021,18201698719564.0,12887.4357242941,0.981015135544882,1412360000.0,4.55
France,FRA,2021,2966433692008.09,43725.0999521245,1.64233141038385,67842811.0,7.871
Germany,DEU,2021,4355251953410.78,52349.2459994422,3.06666666666673,83196078.0,3.594
India,IND,2021,3167270623260.47,2239.61384367482,5.13140747176369,1414203896.0,6.38
Indonesia,IDN,2021,1186509691086.73,4287.17313995098,1.56007882983334,276758053.0,3.827
Italy,ITA,2021,2179207773596.09,36852.5425414951,1.87378325762481,59133173.0,9.497
Japan,JPN,2021,5039148168861.22,40094.5599795288,-0.233352779398264,125681593.0,2.808
"Korea, Rep.",KOR,2021,1942313560965.9,37518.4635305697,2.49833333333339,51769539.0,3.639
Mexico,MEX,2021,1316569466685.95,10314.0506722115,5.68920847683753,127648148.0,4.019
Russian Federation,RUS,2021,1829186719575.1,12425.029296875,6.69445891957612,144746762.0,4.749
Saudi Arabia,SAU,2021,982661066666.667,31920.7653655643,3.06328988941548,30784383.0,6.621
South Africa,ZAF,2021,419986284375.368,6828.75624590017,4.61874544887136,61502603.0,34.007
Turkiye,TUR,2021,839938668172.134,9981.76398411336,19.5964926913324,84147318.0,11.969
United Kingdom,GBR,2021,3194559188925.93,47691.3768799404,2.51837109614213,66984000.0,4.864
United States,USA,2021,23315080560000.0,70205.050916026,4.69785886363742,332099760.0,5.349
Argentina,ARG,2022,633993756301.08,13962.1894087223,72.430757531824,45407904.0,6.805
Australia,AUS,2022,1695627535475.8,65169.5191118657,6.59409671341846,26018721.0,3.728
Brazil,BRA,2022,1951923832083.87,9281.33282136864,9.28010608956873,210306415.0,9.231
Canada,CAN,2022,2190411080134.32,56256.8007264015,6.80280115341613,38935934.0,5.279
China,CHN,2022,18316765021690.2,12970.6056414327,1.97357555739051,1412175000.0,4.98
France,FRA,2022,2794788137066.94,40988.6396406579,5.22236748369735,68184457.0,7.303
Germany,DEU,2022,4201021706478.62,50506.5179638543,6.87257438551097,83177813.0,3.137
India,IND,2022,3346107287730.93,2347.44829434623,6.69903414079852,1425423212.0,4.822
Indonesia,IDN,2022,1319101183380.15,4730.83484836107,4.20946463714784,278830529.0,3.462
Italy,ITA,2022,2104067630319.46,35653.9042103495,8.20128991161718,59013667.0,8.069
Japan,JPN,2022,4262463317796.53,34065.6438962526,2.49770278172255,125124989.0,2.614
"Korea, Rep.",KOR,2022,1799363116866.52,34822.4048404971,5.08951365062842,51672569.0,2.857
Mexico,MEX,2022,1466934724293.06,11405.7940473759,7.8962761916855,128613117.0,3.256
Russian Federation,RUS,2022,2291612121334.64,15619.6142578125,13.7436797398232,144236933.0,3.867
Saudi Arabia,SAU,2022,1239075200000.0,38510.2276211037,2.47407371925372,32175224.0,5.589
South Africa,ZAF,2022,407596043067.885,6534.24867783397,7.03987272546482,62378410.0,33.268
Turkiye,TUR,2022,926097476913.818,10897.8397861365,72.3088359891207,84979913.0,10.465
United Kingdom,GBR,2022,3181244350465.41,47057.043229179,7.92204883147902,67604000.0,3.768
United States,USA,2022,25604848907611.0,76657.2488844403,8.00279982052121,334017321.0,3.65
Argentina,ARG,2023,649461687959.174,14261.8465667948,133.488935594175,45538401.0,6.139
Australia,AUS,2023,1734451264655.6,65058.3773146674,5.5970149253731,26659922.0,3.668
Brazil,BRA,2023,2191131869706.02,10377.5897719195,4.59356282283204,211140729.0,7.947
Canada,CAN,2023,2173339670064.33,54220.3285039875,3.87900159788426,40083484.0,5.415
China,CHN,2023,18270356654533.2,12951.1782397043,0.234836828893051,1410710000.0,4.67
France,FRA,2023,3056250648138.29,44700.1384177544,4.87835726508441,68372286.0,7.335
Germany,DEU,2023,4562207532490.28,54776.7668235491,5.94643667725823,83287273.0,3.071
India,IND,2023,3638489096033.86,2530.12031278204,5.64914318907925,1438069596.0,4.172
Indonesia,IDN,2023,1371169301563.62,4876.30774512252,3.66938654859761,281190067.0,3.308
Italy,ITA,2023,2316727999333.18,39277.0838783918,5.62219442195901,58984216.0,7.627
Japan,JPN,2023,4213167237905.83,33836.1756271617,3.26813365933163,124516650.0,2.6
"Korea, Rep.",KOR,2023,1844800934391.54,35674.095995632,3.5974562502901,51712619.0,2.675
Mexico,MEX,2023,1798317581486.88,13860.9597809326,5.52796087314389,129739759.0,2.765
Russian Federation,RUS,2023,2071505725030.58,14159.3876953125,5.86571931748967,143826130.0,3.076
Saudi Arabia,SAU,2023,1218584533333.33,36156.848337701,2.32708518362699,33702731.0,4.008
South Africa,ZAF,2023,381440724491.232,6034.27208964673,6.0752438457966,63212384.0,32.098
Turkiye,TUR,2023,1141242864657.45,13375.0947282864,53.8594087593315,85325965.0,9.388
United Kingdom,GBR,2023,3420796653789.08,49944.4702124201,6.79396706793963,68492000.0,4.025
United States,USA,2023,27292170793214.4,81032.262117545,4.11633838374488,336806231.0,3.638
Argentina,ARG,2024,638365455340.04,13969.7836603737,219.883929014578,45696159.0,7.15
Australia,AUS,2024,1757022451652.83,64603.9856308464,3.1616142830575,27196812.0,3.942
Brazil,BRA,2024,2185821648943.86,10310.5488778166,4.36746407652337,211998573.0,6.801
Canada,CAN,2024,2243636826633.76,54340.3477224733,2.38158383281173,41288599.0,6.351
China,CHN,2024,18743803170827.2,13303.1481543868,0.218128938439177,1408975000.0,4.59
France,FRA,2024,3160442622465.08,46103.0840855884,1.99904942291463,68551653.0,7.4
Germany,DEU,2024,4685592577804.69,56103.7323182554,2.2564981433876,83516593.0,3.4
India,IND,2024,3909891533858.08,2694.73780859961,4.95303550973656,1450935791.0,4.173
Indonesia,IDN,2024,1396300098190.97,4925.43048751861,2.18151273615189,283487931.0,3.301
Italy,ITA,2024,2380825077243.59,40385.3413957669,0.982373023061417,58952704.0,6.5
Japan,JPN,2024,4027597523550.58,32487.0778047567,2.73853681635241,123975371.0,2.5
"Korea, Rep.",KOR,2024,1875388209406.8,36238.639908315,2.32174328643542,51751065.0,2.784
Mexico,MEX,2024,1856365616165.94,14185.7812248529,4.72225588452932,130861007.0,2.678
Russian Federation,RUS,2024,2173835806671.66,14889.0185546875,8.43486410496723,143533851.0,2.43
Saudi Arabia,SAU,2024,1239804533333.33,35121.6628687742,1.68792112375809,35300280.0,3.518
South Africa,ZAF,2024,401144998373.585,6267.186814093,4.36115246518962,64007187.0,32.279
Turkiye,TUR,2024,1359123768774.12,15892.7157287241,58.5064507300343,85518661.0,8.8
United Kingdom,GBR,2024,3686033044482.13,53246.3676145108,3.2715729463592,69226000.0,4.361
United States,USA,2024,28750956130731.2,84534.0407841548,2.94952520485207,340110988.0,4.022
Argentina,ARG,2025,,,,,7.145
Australia,AUS,2025,,,,,4.09
Brazil,BRA,2025,,,,,5.97
Canada,CAN,2025,,,,,6.907
China,CHN,2025,,,,,4.615
France,FRA,2025,,,,,7.542
Germany,DEU,2025,,,,,3.711
India,IND,2025,,,,,4.219
Indonesia,IDN,2025,,,,,3.237
Italy,ITA,2025,,,,,6.391
Japan,JPN,2025,,,,,2.451
"Korea, Rep.",KOR,2025,,,,,2.683
Mexico,MEX,2025,,,,,2.673
Russian Federation,RUS,2025,,,,,2.133
Saudi Arabia,SAU,2025,,,,,3.038
South Africa,ZAF,2025,,,,,32.391
Turkiye,TUR,2025,,,,,8.52
United Kingdom,GBR,2025,,,,,4.746
United States,USA,2025,,,,,4.198
